knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-CLUB-00214,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00215,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00216,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00217,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00218,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00219,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00220,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00221,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00222,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00223,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00224,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00225,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00226,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00227,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00228,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00229,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00230,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00231,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00232,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00233,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00234,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00235,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00236,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00237,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00238,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00239,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00240,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00241,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00242,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00243,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00244,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00245,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00246,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00247,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00248,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00249,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00250,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA Champions League official records; FIFA World Cup statistics
WC-CLUB-00251,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00252,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00253,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00254,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00255,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00256,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00257,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00258,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00259,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00260,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00261,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00262,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00263,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00264,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00265,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00266,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00267,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00268,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00269,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00270,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00271,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00272,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00273,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00274,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00275,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00276,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00277,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00278,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00279,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00280,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00281,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00282,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00283,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00284,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00285,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00286,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00287,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00288,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00289,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00290,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00291,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00292,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00293,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00294,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00295,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00296,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00297,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00298,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00299,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00300,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00301,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
WC-CLUB-00302,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=UEFA/FIFA World Cup statistics; domestic league records
