id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-RECD-00073,纪录与统计,单届进球,单届进球63,both,4,1962金靴是什么?,1962金靴,六人并列以4球获1962年世界杯金靴（或并列）。,该届共89球，巴西夺冠。,fact,"1962,金靴,六人并列,4球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00074,纪录与统计,单届进球,单届进球64,both,4,1962年世界杯场均进球?,1962场均,1962年世界杯共89球，16队参赛。,冠军巴西，决赛圣地亚哥。,fact,"1962,场均,进球,89球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00075,纪录与统计,单届进球,单届进球65,both,4,1966金靴是什么?,1966金靴,尤西比奥以9球获1966年世界杯金靴（或并列）。,该届共89球，英格兰夺冠。,fact,"1966,金靴,尤西比奥,9球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00076,纪录与统计,单届进球,单届进球66,both,4,1966年世界杯场均进球?,1966场均,1966年世界杯共89球，16队参赛。,冠军英格兰，决赛伦敦。,fact,"1966,场均,进球,89球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00077,纪录与统计,单届进球,单届进球67,both,4,1970金靴是什么?,1970金靴,盖德·穆勒以10球获1970年世界杯金靴（或并列）。,该届共95球，巴西夺冠。,fact,"1970,金靴,盖德·穆勒,10球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00078,纪录与统计,单届进球,单届进球68,both,4,1970年世界杯场均进球?,1970场均,1970年世界杯共95球，16队参赛。,冠军巴西，决赛墨西哥城。,fact,"1970,场均,进球,95球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00079,纪录与统计,单届进球,单届进球69,both,4,1974金靴是什么?,1974金靴,格热戈日·拉托以7球获1974年世界杯金靴（或并列）。,该届共97球，西德夺冠。,fact,"1974,金靴,格热戈日·拉托,7球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00080,纪录与统计,单届进球,单届进球70,both,4,1974年世界杯场均进球?,1974场均,1974年世界杯共97球，16队参赛。,冠军西德，决赛慕尼黑。,fact,"1974,场均,进球,97球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00081,纪录与统计,单届进球,单届进球71,both,4,1978金靴是什么?,1978金靴,马里奥·肯佩斯以6球获1978年世界杯金靴（或并列）。,该届共102球，阿根廷夺冠。,fact,"1978,金靴,马里奥·肯佩斯,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00082,纪录与统计,单届进球,单届进球72,both,4,1978年世界杯场均进球?,1978场均,1978年世界杯共102球，16队参赛。,冠军阿根廷，决赛布宜诺斯艾利斯。,fact,"1978,场均,进球,102球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00083,纪录与统计,单届进球,单届进球73,both,4,1982金靴是什么?,1982金靴,保罗·罗西以6球获1982年世界杯金靴（或并列）。,该届共146球，意大利夺冠。,fact,"1982,金靴,保罗·罗西,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00084,纪录与统计,单届进球,单届进球74,both,4,1982年世界杯场均进球?,1982场均,1982年世界杯共146球，24队参赛。,冠军意大利，决赛马德里。,fact,"1982,场均,进球,146球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00085,纪录与统计,单届进球,单届进球75,both,4,1986金靴是什么?,1986金靴,加里·莱因克尔以6球获1986年世界杯金靴（或并列）。,该届共132球，阿根廷夺冠。,fact,"1986,金靴,加里·莱因克尔,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00086,纪录与统计,单届进球,单届进球76,both,4,1986年世界杯场均进球?,1986场均,1986年世界杯共132球，24队参赛。,冠军阿根廷，决赛墨西哥城。,fact,"1986,场均,进球,132球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00087,纪录与统计,单届进球,单届进球77,both,4,1990金靴是什么?,1990金靴,萨尔瓦atore·斯基拉奇以6球获1990年世界杯金靴（或并列）。,该届共115球，西德夺冠。,fact,"1990,金靴,萨尔瓦atore·斯基拉奇,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00088,纪录与统计,单届进球,单届进球78,both,4,1990年世界杯场均进球?,1990场均,1990年世界杯共115球，24队参赛。,冠军西德，决赛罗马。,fact,"1990,场均,进球,115球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00089,纪录与统计,单届进球,单届进球79,both,4,1994金靴是什么?,1994金靴,奥列格·萨连科以6球获1994年世界杯金靴（或并列）。,该届共141球，巴西夺冠。,fact,"1994,金靴,奥列格·萨连科,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00090,纪录与统计,单届进球,单届进球80,both,4,1994年世界杯场均进球?,1994场均,1994年世界杯共141球，24队参赛。,冠军巴西，决赛帕萨迪纳。,fact,"1994,场均,进球,141球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00091,纪录与统计,单届进球,单届进球81,both,4,1998金靴是什么?,1998金靴,达沃·苏克以6球获1998年世界杯金靴（或并列）。,该届共171球，法国夺冠。,fact,"1998,金靴,达沃·苏克,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00092,纪录与统计,单届进球,单届进球82,both,4,1998年世界杯场均进球?,1998场均,1998年世界杯共171球，32队参赛。,冠军法国，决赛圣但尼。,fact,"1998,场均,进球,171球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00093,纪录与统计,单届进球,单届进球83,both,4,2002金靴是什么?,2002金靴,罗纳尔多以8球获2002年世界杯金靴（或并列）。,该届共161球，巴西夺冠。,fact,"2002,金靴,罗纳尔多,8球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00094,纪录与统计,单届进球,单届进球84,both,4,2002年世界杯场均进球?,2002场均,2002年世界杯共161球，32队参赛。,冠军巴西，决赛横滨。,fact,"2002,场均,进球,161球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00095,纪录与统计,单届进球,单届进球85,both,4,2006金靴是什么?,2006金靴,米RO·克洛泽以5球获2006年世界杯金靴（或并列）。,该届共147球，意大利夺冠。,fact,"2006,金靴,米RO·克洛泽,5球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00096,纪录与统计,单届进球,单届进球86,both,4,2006年世界杯场均进球?,2006场均,2006年世界杯共147球，32队参赛。,冠军意大利，决赛柏林。,fact,"2006,场均,进球,147球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00097,纪录与统计,单届进球,单届进球87,both,4,2010金靴是什么?,2010金靴,托马斯·穆勒以5球获2010年世界杯金靴（或并列）。,该届共145球，西班牙夺冠。,fact,"2010,金靴,托马斯·穆勒,5球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00098,纪录与统计,单届进球,单届进球88,both,4,2010年世界杯场均进球?,2010场均,2010年世界杯共145球，32队参赛。,冠军西班牙，决赛约翰内斯堡。,fact,"2010,场均,进球,145球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00099,纪录与统计,单届进球,单届进球89,both,4,2014金靴是什么?,2014金靴,詹姆斯·罗德里格斯以6球获2014年世界杯金靴（或并列）。,该届共171球，德国夺冠。,fact,"2014,金靴,詹姆斯·罗德里格斯,6球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00100,纪录与统计,单届进球,单届进球90,both,4,2014年世界杯场均进球?,2014场均,2014年世界杯共171球，32队参赛。,冠军德国，决赛里约热内卢。,fact,"2014,场均,进球,171球","纪录,单届进球,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00101,纪录与统计,出场与年龄,马特乌斯,both,4,世界杯出场最多纪录?,马特乌斯,马特乌斯25场世界杯出场历史第一,马特乌斯25场世界杯出场历史第一。,fact,"马特乌斯,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00102,纪录与统计,出场与年龄,梅西,both,4,世界杯梅西出场纪录?,梅西,梅西26场世界杯出场超越马特乌斯,梅西26场世界杯出场超越马特乌斯。,fact,"梅西,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00103,纪录与统计,出场与年龄,卡福,both,4,世界杯卡福出场次数?,卡福,卡福20场巴西三届参赛,卡福20场巴西三届参赛。,fact,"卡福,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00104,纪录与统计,出场与年龄,布冯,both,4,世界杯布冯出场纪录?,布冯,布冯17场意大利门将,布冯17场意大利门将。,fact,"布冯,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00105,纪录与统计,出场与年龄,最年轻,both,4,世界杯历史出场最多是谁?,出场纪录,利昂内尔·梅西以26场为世界杯历史出场纪录（截至2022）。,马特乌斯25场曾长期保持纪录。,fact,"梅西,26场,出场,纪录","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00106,纪录与统计,出场与年龄,最年长,both,4,世界杯最年轻进球者?,最年轻进球,贝利1958年17岁239天进球，为最年轻世界杯进球者。,该届巴西首次夺冠。,fact,"贝利,17岁,1958,最年轻","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00107,纪录与统计,出场与年龄,佩莱,both,4,世界杯贝利最年轻进球?,佩莱,贝利1958年17岁进球最年轻,贝利1958年17岁进球最年轻。,fact,"佩莱,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00108,纪录与统计,出场与年龄,姆巴佩,both,4,世界杯姆巴佩最年轻进球?,姆巴佩,姆巴佩19岁决赛进球,姆巴佩19岁决赛进球。,fact,"姆巴佩,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00109,纪录与统计,出场与年龄,莫塔,both,4,世界杯替补最年长进球?,莫塔,莫塔2014年33岁替补进球,莫塔2014年33岁替补进球。,fact,"莫塔,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00110,纪录与统计,出场与年龄,出场五届,both,4,世界杯五届世界杯球员?,出场五届,梅西、马特乌斯、布冯等参加五届,梅西、马特乌斯、布冯等参加五届。,fact,"出场五届,出场与年龄,纪录,世界杯","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00111,纪录与统计,出场与年龄,出场与年龄101,both,4,世界杯最年长出场?,最年长,埃及门将哈达里2018年45岁235天出场，为最年长世界杯球员。,打破卡巴哈尔纪录。,fact,"哈达里,45岁,2018,最年长","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00112,纪录与统计,出场与年龄,出场与年龄102,both,4,利昂内尔·梅西世界杯出场几次?,利昂内尔·梅西出场,利昂内尔·梅西世界杯出场26次，代表阿根廷。,出场次数为世界杯生涯重要统计。,fact,"利昂内尔·梅西,26场,阿根廷,出场","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00113,纪录与统计,出场与年龄,出场与年龄103,both,4,洛塔尔·马特乌斯世界杯出场几次?,洛塔尔·马特乌斯出场,洛塔尔·马特乌斯世界杯出场25次，代表德国。,出场次数为世界杯生涯重要统计。,fact,"洛塔尔·马特乌斯,25场,德国,出场","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00114,纪录与统计,出场与年龄,出场与年龄104,both,4,安东尼奥·卡博jal世界杯出场几次?,安东尼奥·卡博jal出场,安东尼奥·卡博jal世界杯出场25次，代表墨西哥。,出场次数为世界杯生涯重要统计。,fact,"安东尼奥·卡博jal,25场,墨西哥,出场","纪录,出场与年龄,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
